FREQ,TIME_FORMAT,TIME_PERIOD,SECTPERF,UNIT,GEO,OBS_STATUS,OBS_VALUE,SHARE,FREQ_DESC,TIME_FORMAT_DESC,TIME_PERIOD_DESC,OBS_STATUS_DESC,SECTPERF_DESC,UNIT_DESC,GEO_DESC
A,P1Y,2010,GOV,PC_GDP,NL,d,0.2,0.118,Annual,Annual,Year 2010,"definition differs, see metadata",Government sector,Percentage of GDP,Netherlands
A,P1Y,2010,HES,PC_GDP,HU,d,0.23,0.202,Annual,Annual,Year 2010,"definition differs, see metadata",Higher education sector,Percentage of GDP,Hungary
A,P1Y,2010,GOV,PC_GDP,HU,d,0.21,0.184,Annual,Annual,Year 2010,"definition differs, see metadata",Government sector,Percentage of GDP,Hungary
A,P1Y,2010,PNP,PC_GDP,DE,d,,,Annual,Annual,Year 2010,"definition differs, see metadata",Private non-profit sector,Percentage of GDP,Germany
A,P1Y,2010,GOV,PC_GDP,DE,d,0.4,0.147,Annual,Annual,Year 2010,"definition differs, see metadata",Government sector,Percentage of GDP,Germany
A,P1Y,2009,BES,MIO_NAC,HR,,1129.337,0.404,Annual,Annual,Year 2009,No data,Business enterprise sector,Million units of national currency,Croatia
A,P1Y,2012,BES,MIO_NAC,HR,,1137.971,0.458,Annual,Annual,Year 2012,No data,Business enterprise sector,Million units of national currency,Croatia
A,P1Y,2009,TOTAL,MIO_NAC,HU,,299158.7,1,Annual,Annual,Year 2009,No data,All sectors,Million units of national currency,Hungary
A,P1Y,2012,TOTAL,MIO_NAC,HU,,363683.4,1,Annual,Annual,Year 2012,No data,All sectors,Million units of national currency,Hungary
A,P1Y,2009,GOV,MIO_NAC,IE,,138.1,0.05,Annual,Annual,Year 2009,No data,Government sector,Million units of national currency,Ireland
A,P1Y,2012,GOV,MIO_NAC,IE,,132,0.048,Annual,Annual,Year 2012,No data,Government sector,Million units of national currency,Ireland
A,P1Y,2009,BES,MIO_NAC,IE,,1868.456,0.683,Annual,Annual,Year 2009,No data,Business enterprise sector,Million units of national currency,Ireland
A,P1Y,2009,TOTAL,MIO_NAC,CZ,,50874.619,1,Annual,Annual,Year 2009,No data,All sectors,Million units of national currency,Czechia
A,P1Y,2012,TOTAL,MIO_NAC,CZ,,72360.307,1,Annual,Annual,Year 2012,No data,All sectors,Million units of national currency,Czechia
A,P1Y,2009,PNP,MIO_NAC,CZ,,273.838,0.005,Annual,Annual,Year 2009,No data,Private non-profit sector,Million units of national currency,Czechia
A,P1Y,2012,PNP,MIO_NAC,CZ,,369.395,0.005,Annual,Annual,Year 2012,No data,Private non-profit sector,Million units of national currency,Czechia
A,P1Y,2012,HES,MIO_NAC,CZ,,19878.533,0.275,Annual,Annual,Year 2012,No data,Higher education sector,Million units of national currency,Czechia
A,P1Y,2012,GOV,MIO_NAC,CZ,,13322.198,0.184,Annual,Annual,Year 2012,No data,Government sector,Million units of national currency,Czechia
A,P1Y,2012,BES,MIO_NAC,CZ,,38790.182,0.536,Annual,Annual,Year 2012,No data,Business enterprise sector,Million units of national currency,Czechia
A,P1Y,2012,TOTAL,MIO_NAC,DE,,79110.378,1,Annual,Annual,Year 2012,No data,All sectors,Million units of national currency,Germany
A,P1Y,2012,HES,MIO_NAC,DE,,13979.731,0.177,Annual,Annual,Year 2012,No data,Higher education sector,Million units of national currency,Germany
A,P1Y,2009,BES,MIO_NAC,DE,,45275,0.675,Annual,Annual,Year 2009,No data,Business enterprise sector,Million units of national currency,Germany
A,P1Y,2012,BES,MIO_NAC,DE,,53790.1,0.68,Annual,Annual,Year 2012,No data,Business enterprise sector,Million units of national currency,Germany
A,P1Y,2009,TOTAL,MIO_NAC,DK,,52613.9,1,Annual,Annual,Year 2009,No data,All sectors,Million units of national currency,Denmark
A,P1Y,2009,PNP,MIO_NAC,DK,,220.606,0.004,Annual,Annual,Year 2009,No data,Private non-profit sector,Million units of national currency,Denmark
A,P1Y,2009,HES,MIO_NAC,DK,,14586.9,0.277,Annual,Annual,Year 2009,No data,Higher education sector,Million units of national currency,Denmark
A,P1Y,2009,GOV,MIO_NAC,DK,,1089.148,0.021,Annual,Annual,Year 2009,No data,Government sector,Million units of national currency,Denmark
A,P1Y,2009,BES,MIO_NAC,DK,,36714.3,0.698,Annual,Annual,Year 2009,No data,Business enterprise sector,Million units of national currency,Denmark
A,P1Y,2009,TOTAL,MIO_NAC,EE,,197.393,1,Annual,Annual,Year 2009,No data,All sectors,Million units of national currency,Estonia
A,P1Y,2012,TOTAL,MIO_NAC,EE,,380.695,1,Annual,Annual,Year 2012,No data,All sectors,Million units of national currency,Estonia
A,P1Y,2009,PNP,MIO_NAC,EE,,4.282,0.022,Annual,Annual,Year 2009,No data,Private non-profit sector,Million units of national currency,Estonia
A,P1Y,2012,PNP,MIO_NAC,EE,,4.012,0.011,Annual,Annual,Year 2012,No data,Private non-profit sector,Million units of national currency,Estonia
A,P1Y,2009,HES,MIO_NAC,EE,,83.219,0.422,Annual,Annual,Year 2009,No data,Higher education sector,Million units of national currency,Estonia
A,P1Y,2012,HES,MIO_NAC,EE,,122.322,0.321,Annual,Annual,Year 2012,No data,Higher education sector,Million units of national currency,Estonia
A,P1Y,2009,GOV,MIO_NAC,EE,,21.685,0.11,Annual,Annual,Year 2009,No data,Government sector,Million units of national currency,Estonia
A,P1Y,2012,GOV,MIO_NAC,EE,,35.363,0.093,Annual,Annual,Year 2012,No data,Government sector,Million units of national currency,Estonia
A,P1Y,2009,BES,MIO_NAC,EE,,88.207,0.447,Annual,Annual,Year 2009,No data,Business enterprise sector,Million units of national currency,Estonia
A,P1Y,2012,BES,MIO_NAC,EE,,218.997,0.575,Annual,Annual,Year 2012,No data,Business enterprise sector,Million units of national currency,Estonia
A,P1Y,2012,TOTAL,MIO_NAC,EL,,1337.6,1,Annual,Annual,Year 2012,No data,All sectors,Million units of national currency,Greece
A,P1Y,2012,PNP,MIO_NAC,EL,,12.8,0.01,Annual,Annual,Year 2012,No data,Private non-profit sector,Million units of national currency,Greece
A,P1Y,2012,HES,MIO_NAC,EL,,534.3,0.399,Annual,Annual,Year 2012,No data,Higher education sector,Million units of national currency,Greece
A,P1Y,2012,GOV,MIO_NAC,EL,,331.9,0.248,Annual,Annual,Year 2012,No data,Government sector,Million units of national currency,Greece
A,P1Y,2012,BES,MIO_NAC,EL,,458.6,0.343,Annual,Annual,Year 2012,No data,Business enterprise sector,Million units of national currency,Greece
A,P1Y,2009,TOTAL,MIO_NAC,ES,,14581.676,1,Annual,Annual,Year 2009,No data,All sectors,Million units of national currency,Spain
A,P1Y,2012,TOTAL,MIO_NAC,ES,,13391.607,1,Annual,Annual,Year 2012,No data,All sectors,Million units of national currency,Spain
A,P1Y,2009,PNP,MIO_NAC,ES,,28.988,0.002,Annual,Annual,Year 2009,No data,Private non-profit sector,Million units of national currency,Spain
A,P1Y,2012,PNP,MIO_NAC,ES,,25.107,0.002,Annual,Annual,Year 2012,No data,Private non-profit sector,Million units of national currency,Spain
A,P1Y,2009,HES,MIO_NAC,ES,,4058.359,0.278,Annual,Annual,Year 2009,No data,Higher education sector,Million units of national currency,Spain
A,P1Y,2012,HES,MIO_NAC,ES,,3715.573,0.277,Annual,Annual,Year 2012,No data,Higher education sector,Million units of national currency,Spain
A,P1Y,2009,GOV,MIO_NAC,ES,,2926.733,0.201,Annual,Annual,Year 2009,No data,Government sector,Million units of national currency,Spain
A,P1Y,2012,GOV,MIO_NAC,ES,,2556.646,0.191,Annual,Annual,Year 2012,No data,Government sector,Million units of national currency,Spain
A,P1Y,2009,BES,MIO_NAC,ES,,7567.596,0.519,Annual,Annual,Year 2009,No data,Business enterprise sector,Million units of national currency,Spain
A,P1Y,2012,BES,MIO_NAC,ES,,7094.281,0.53,Annual,Annual,Year 2012,No data,Business enterprise sector,Million units of national currency,Spain
A,P1Y,2009,TOTAL,MIO_EUR,IT,,19209,1,Annual,Annual,Year 2009,No data,All sectors,Million euro,Italy
A,P1Y,2012,TOTAL,MIO_EUR,IT,,20502.5,1,Annual,Annual,Year 2012,No data,All sectors,Million euro,Italy
A,P1Y,2009,PNP,MIO_EUR,IT,,634.3,0.033,Annual,Annual,Year 2009,No data,Private non-profit sector,Million euro,Italy
A,P1Y,2012,PNP,MIO_EUR,IT,,607.1,0.03,Annual,Annual,Year 2012,No data,Private non-profit sector,Million euro,Italy
A,P1Y,2009,HES,MIO_EUR,IT,,5812,0.303,Annual,Annual,Year 2009,No data,Higher education sector,Million euro,Italy
A,P1Y,2012,HES,MIO_EUR,IT,,5747.8,0.28,Annual,Annual,Year 2012,No data,Higher education sector,Million euro,Italy
A,P1Y,2009,GOV,MIO_EUR,IT,,2524.6,0.131,Annual,Annual,Year 2009,No data,Government sector,Million euro,Italy
A,P1Y,2012,GOV,MIO_EUR,IT,,3040.4,0.148,Annual,Annual,Year 2012,No data,Government sector,Million euro,Italy
A,P1Y,2009,BES,MIO_EUR,IT,,10238.1,0.533,Annual,Annual,Year 2009,No data,Business enterprise sector,Million euro,Italy
A,P1Y,2012,BES,MIO_EUR,IT,,11107.2,0.542,Annual,Annual,Year 2012,No data,Business enterprise sector,Million euro,Italy
A,P1Y,2009,TOTAL,MIO_EUR,LT,,223.471,1,Annual,Annual,Year 2009,No data,All sectors,Million euro,Lithuania
A,P1Y,2012,TOTAL,MIO_EUR,LT,,298.367,1,Annual,Annual,Year 2012,No data,All sectors,Million euro,Lithuania
A,P1Y,2009,HES,MIO_EUR,LT,,116.659,0.522,Annual,Annual,Year 2009,No data,Higher education sector,Million euro,Lithuania
A,P1Y,2012,HES,MIO_EUR,LT,,159.61,0.535,Annual,Annual,Year 2012,No data,Higher education sector,Million euro,Lithuania
A,P1Y,2010,TOTAL,MIO_EUR,HU,,1126.073,1,Annual,Annual,Year 2010,No data,All sectors,Million euro,Hungary
A,P1Y,2010,BES,MIO_EUR,HR,,147.791,0.441,Annual,Annual,Year 2010,No data,Business enterprise sector,Million euro,Croatia
A,P1Y,2010,GOV,MIO_EUR,HR,,92.253,0.275,Annual,Annual,Year 2010,No data,Government sector,Million euro,Croatia
A,P1Y,2010,HES,MIO_EUR,HR,,94.599,0.282,Annual,Annual,Year 2010,No data,Higher education sector,Million euro,Croatia
A,P1Y,2010,PNP,MIO_EUR,HR,,0.501,0.001,Annual,Annual,Year 2010,No data,Private non-profit sector,Million euro,Croatia
A,P1Y,2010,TOTAL,MIO_EUR,HR,,335.144,1,Annual,Annual,Year 2010,No data,All sectors,Million euro,Croatia
A,P1Y,2010,BES,MIO_EUR,FR,,27454.57,0.632,Annual,Annual,Year 2010,No data,Business enterprise sector,Million euro,France
A,P1Y,2010,HES,MIO_EUR,FR,,9380.154,0.216,Annual,Annual,Year 2010,No data,Higher education sector,Million euro,France
A,P1Y,2010,PNP,MIO_EUR,FR,,541.302,0.012,Annual,Annual,Year 2010,No data,Private non-profit sector,Million euro,France
A,P1Y,2010,BES,MIO_EUR,FI,,4854.463,0.696,Annual,Annual,Year 2010,No data,Business enterprise sector,Million euro,Finland
A,P1Y,2010,GOV,MIO_EUR,FI,,644.616,0.092,Annual,Annual,Year 2010,No data,Government sector,Million euro,Finland
A,P1Y,2010,HES,MIO_EUR,FI,,1424.831,0.204,Annual,Annual,Year 2010,No data,Higher education sector,Million euro,Finland
A,P1Y,2010,PNP,MIO_EUR,FI,,47.39,0.007,Annual,Annual,Year 2010,No data,Private non-profit sector,Million euro,Finland
A,P1Y,2010,TOTAL,MIO_EUR,FI,,6971.301,1,Annual,Annual,Year 2010,No data,All sectors,Million euro,Finland
A,P1Y,2010,BES,MIO_EUR,CY,,14.796,0.172,Annual,Annual,Year 2010,No data,Business enterprise sector,Million euro,Cyprus
A,P1Y,2010,GOV,MIO_EUR,CY,,16.891,0.196,Annual,Annual,Year 2010,No data,Government sector,Million euro,Cyprus
A,P1Y,2010,HES,MIO_EUR,CY,,42.944,0.498,Annual,Annual,Year 2010,No data,Higher education sector,Million euro,Cyprus
A,P1Y,2010,PNP,MIO_EUR,CY,,11.567,0.134,Annual,Annual,Year 2010,No data,Private non-profit sector,Million euro,Cyprus
A,P1Y,2010,TOTAL,MIO_EUR,CY,,86.198,1,Annual,Annual,Year 2010,No data,All sectors,Million euro,Cyprus
A,P1Y,2010,BES,MIO_EUR,BG,,108.45,0.503,Annual,Annual,Year 2010,No data,Business enterprise sector,Million euro,Bulgaria
A,P1Y,2010,GOV,MIO_EUR,BG,,80.342,0.373,Annual,Annual,Year 2010,No data,Government sector,Million euro,Bulgaria
A,P1Y,2010,HES,MIO_EUR,BG,,25.333,0.118,Annual,Annual,Year 2010,No data,Higher education sector,Million euro,Bulgaria
A,P1Y,2010,PNP,MIO_EUR,BG,,1.445,0.007,Annual,Annual,Year 2010,No data,Private non-profit sector,Million euro,Bulgaria
A,P1Y,2010,TOTAL,MIO_EUR,BG,,215.57,1,Annual,Annual,Year 2010,No data,All sectors,Million euro,Bulgaria
A,P1Y,2010,BES,MIO_EUR,UK,,18730.94,0.609,Annual,Annual,Year 2010,No data,Business enterprise sector,Million euro,United Kingdom
A,P1Y,2010,GOV,MIO_EUR,UK,,2927.787,0.095,Annual,Annual,Year 2010,No data,Government sector,Million euro,United Kingdom
A,P1Y,2010,HES,MIO_EUR,UK,,8311.59,0.27,Annual,Annual,Year 2010,No data,Higher education sector,Million euro,United Kingdom
A,P1Y,2010,BES,MIO_EUR,SK,,175.245,0.421,Annual,Annual,Year 2010,No data,Business enterprise sector,Million euro,Slovakia
A,P1Y,2010,HES,MIO_EUR,SK,,115.081,0.276,Annual,Annual,Year 2010,No data,Higher education sector,Million euro,Slovakia
A,P1Y,2010,PNP,MIO_EUR,SK,,1.291,0.003,Annual,Annual,Year 2010,No data,Private non-profit sector,Million euro,Slovakia
A,P1Y,2010,TOTAL,MIO_EUR,SK,,416.369,1,Annual,Annual,Year 2010,No data,All sectors,Million euro,Slovakia
A,P1Y,2010,BES,MIO_EUR,SI,,505.817,0.678,Annual,Annual,Year 2010,No data,Business enterprise sector,Million euro,Slovenia
A,P1Y,2010,GOV,MIO_EUR,SI,,135.921,0.182,Annual,Annual,Year 2010,No data,Government sector,Million euro,Slovenia
A,P1Y,2010,HES,MIO_EUR,SI,,103.771,0.139,Annual,Annual,Year 2010,No data,Higher education sector,Million euro,Slovenia
A,P1Y,2010,PNP,MIO_EUR,SI,,0.433,0.001,Annual,Annual,Year 2010,No data,Private non-profit sector,Million euro,Slovenia
A,P1Y,2010,TOTAL,MIO_EUR,SI,,745.942,1,Annual,Annual,Year 2010,No data,All sectors,Million euro,Slovenia
A,P1Y,2010,BES,MIO_EUR,RO,,219.548,0.383,Annual,Annual,Year 2010,No data,Business enterprise sector,Million euro,Romania
A,P1Y,2010,GOV,MIO_EUR,RO,,210.672,0.368,Annual,Annual,Year 2010,No data,Government sector,Million euro,Romania
A,P1Y,2010,HES,MIO_EUR,RO,,140.384,0.245,Annual,Annual,Year 2010,No data,Higher education sector,Million euro,Romania
A,P1Y,2010,PNP,MIO_EUR,RO,,2.367,0.004,Annual,Annual,Year 2010,No data,Private non-profit sector,Million euro,Romania
A,P1Y,2010,TOTAL,MIO_EUR,RO,,572.971,1,Annual,Annual,Year 2010,No data,All sectors,Million euro,Romania
A,P1Y,2010,BES,MIO_EUR,PT,,1266.296,0.459,Annual,Annual,Year 2010,No data,Business enterprise sector,Million euro,Portugal
A,P1Y,2010,GOV,MIO_EUR,PT,,196.288,0.071,Annual,Annual,Year 2010,No data,Government sector,Million euro,Portugal
A,P1Y,2010,HES,MIO_EUR,PT,,1016.624,0.369,Annual,Annual,Year 2010,No data,Higher education sector,Million euro,Portugal
A,P1Y,2010,PNP,MIO_EUR,PT,,278.346,0.101,Annual,Annual,Year 2010,No data,Private non-profit sector,Million euro,Portugal
A,P1Y,2010,TOTAL,MIO_EUR,PT,,2757.555,1,Annual,Annual,Year 2010,No data,All sectors,Million euro,Portugal
A,P1Y,2010,BES,MIO_EUR,PL,,694.295,0.266,Annual,Annual,Year 2010,No data,Business enterprise sector,Million euro,Poland
A,P1Y,2010,GOV,MIO_EUR,PL,,935.965,0.359,Annual,Annual,Year 2010,No data,Government sector,Million euro,Poland
A,P1Y,2010,HES,MIO_EUR,PL,,969.81,0.372,Annual,Annual,Year 2010,No data,Higher education sector,Million euro,Poland
A,P1Y,2010,PNP,MIO_EUR,PL,,7.41,0.003,Annual,Annual,Year 2010,No data,Private non-profit sector,Million euro,Poland
A,P1Y,2010,TOTAL,MIO_EUR,PL,,2607.505,1,Annual,Annual,Year 2010,No data,All sectors,Million euro,Poland
A,P1Y,2010,BES,MIO_EUR,NL,,5218,0.479,Annual,Annual,Year 2010,No data,Business enterprise sector,Million euro,Netherlands
A,P1Y,2010,HES,MIO_EUR,NL,,4395,0.404,Annual,Annual,Year 2010,No data,Higher education sector,Million euro,Netherlands
A,P1Y,2010,TOTAL,MIO_EUR,NL,,10892,1,Annual,Annual,Year 2010,No data,All sectors,Million euro,Netherlands
A,P1Y,2010,HES,MIO_EUR,MT,,14.292,0.357,Annual,Annual,Year 2010,No data,Higher education sector,Million euro,Malta
A,P1Y,2008,TOTAL,MIO_NAC,PT,b,2585.075,1,Annual,Annual,Year 2008,break in time series,All sectors,Million units of national currency,Portugal
A,P1Y,2008,HES,MIO_NAC,PT,b,891.266,0.345,Annual,Annual,Year 2008,break in time series,Higher education sector,Million units of national currency,Portugal
A,P1Y,2008,TOTAL,MIO_NAC,SI,b,616.949,1,Annual,Annual,Year 2008,break in time series,All sectors,Million units of national currency,Slovenia
A,P1Y,2008,BES,MIO_NAC,SI,b,398.274,0.646,Annual,Annual,Year 2008,break in time series,Business enterprise sector,Million units of national currency,Slovenia
A,P1Y,2008,BES,MIO_NAC,ES,b,8073.521,0.549,Annual,Annual,Year 2008,break in time series,Business enterprise sector,Million units of national currency,Spain
A,P1Y,2008,TOTAL,MIO_EUR,PT,b,2585.075,1,Annual,Annual,Year 2008,break in time series,All sectors,Million euro,Portugal
A,P1Y,2008,HES,MIO_EUR,PT,b,891.266,0.345,Annual,Annual,Year 2008,break in time series,Higher education sector,Million euro,Portugal
A,P1Y,2008,TOTAL,MIO_EUR,SI,b,616.949,1,Annual,Annual,Year 2008,break in time series,All sectors,Million euro,Slovenia
A,P1Y,2008,BES,MIO_EUR,SI,b,398.274,0.646,Annual,Annual,Year 2008,break in time series,Business enterprise sector,Million euro,Slovenia
A,P1Y,2008,BES,MIO_EUR,ES,b,8073.521,0.549,Annual,Annual,Year 2008,break in time series,Business enterprise sector,Million euro,Spain
A,P1Y,2008,HES,PC_GDP,PT,b,0.5,0.347,Annual,Annual,Year 2008,break in time series,Higher education sector,Percentage of GDP,Portugal
A,P1Y,2008,TOTAL,PC_GDP,SI,b,1.63,1,Annual,Annual,Year 2008,break in time series,All sectors,Percentage of GDP,Slovenia
A,P1Y,2008,BES,PC_GDP,SI,b,1.05,0.644,Annual,Annual,Year 2008,break in time series,Business enterprise sector,Percentage of GDP,Slovenia
A,P1Y,2008,PNP,MIO_NAC,NL,d,,,Annual,Annual,Year 2008,"definition differs, see metadata",Private non-profit sector,Million units of national currency,Netherlands
A,P1Y,2008,GOV,MIO_NAC,NL,d,1259,0.12,Annual,Annual,Year 2008,"definition differs, see metadata",Government sector,Million units of national currency,Netherlands
A,P1Y,2008,GOV,MIO_NAC,SK,d,103.803,0.328,Annual,Annual,Year 2008,"definition differs, see metadata",Government sector,Million units of national currency,Slovakia
A,P1Y,2008,HES,MIO_NAC,HU,d,58704.3,0.22,Annual,Annual,Year 2008,"definition differs, see metadata",Higher education sector,Million units of national currency,Hungary
A,P1Y,2008,GOV,MIO_NAC,HU,d,62313.8,0.234,Annual,Annual,Year 2008,"definition differs, see metadata",Government sector,Million units of national currency,Hungary
A,P1Y,2008,BES,MIO_NAC,HU,d,140041.9,0.526,Annual,Annual,Year 2008,"definition differs, see metadata",Business enterprise sector,Million units of national currency,Hungary
A,P1Y,2008,PNP,MIO_NAC,DE,d,,,Annual,Annual,Year 2008,"definition differs, see metadata",Private non-profit sector,Million units of national currency,Germany
A,P1Y,2008,GOV,MIO_NAC,DE,d,9346.38,0.14,Annual,Annual,Year 2008,"definition differs, see metadata",Government sector,Million units of national currency,Germany
A,P1Y,2008,PNP,MIO_EUR,NL,d,,,Annual,Annual,Year 2008,"definition differs, see metadata",Private non-profit sector,Million euro,Netherlands
A,P1Y,2008,GOV,MIO_EUR,NL,d,1259,0.12,Annual,Annual,Year 2008,"definition differs, see metadata",Government sector,Million euro,Netherlands
A,P1Y,2008,GOV,MIO_EUR,SK,d,100.032,0.328,Annual,Annual,Year 2008,"definition differs, see metadata",Government sector,Million euro,Slovakia
A,P1Y,2008,HES,MIO_EUR,HU,d,233.407,0.22,Annual,Annual,Year 2008,"definition differs, see metadata",Higher education sector,Million euro,Hungary
A,P1Y,2008,GOV,MIO_EUR,HU,d,247.759,0.234,Annual,Annual,Year 2008,"definition differs, see metadata",Government sector,Million euro,Hungary
